field_id,latitude,longitude,year,season_number,season_length_days,ndvi_peak,ndvi_mean,ndvi_auc,ndvi_slope_mid,precip_cum,rh_mean,gdd_cum,solar_cum,water_stress_index,yield_kg_ha,sustainability_score
field_46.7000_-120.7000,46.7,-120.7,2017,1,210,0.8418,0.7008090047393365,2356.548,0.0002699999999999,194.26,59.03872037914692,1262.48,4404.82,0.2006727384799682,8967.048331811771,0.8404457740798892
field_46.7000_-120.7000,46.7,-120.7,2018,1,210,0.837,0.7018914691943128,2359.7519999999995,0.0039799999999999,129.41,57.64597156398104,1204.55,4332.74,0.1977237263987781,8663.86779315127,0.8163859047271989
field_46.7000_-120.7000,46.7,-120.7,2019,1,210,0.8566,0.6915303317535544,2328.3688,0.0045133333333333,144.41,60.30402843601897,1119.5500000000002,4250.62,0.1771744717549021,8441.858193449862,0.8000436111011853
field_46.7000_-120.7000,46.7,-120.7,2020,1,210,0.8737,0.7124658767772513,2395.8520000000003,0.0048499999999999,124.01,55.97706161137441,1130.03,4369.55,0.2036307790570741,8385.063106169362,0.7953169283474872
field_46.7000_-120.7000,46.7,-120.7,2021,1,210,0.8445,0.7681862559241706,2582.76,0.0007033333333333,86.84,51.680473933649296,1408.41,4495.47,0.2580331392691088,8374.936223799637,0.799335506092302
field_46.7000_-120.7000,46.7,-120.7,2022,1,210,0.8445,0.7487611374407583,2517.6856,-0.000406667,180.08,56.77890995260663,1321.26,4211.900000000001,0.2156507070146673,8000.598279990768,0.7733570168294067
field_46.7000_-120.7000,46.7,-120.7,2023,1,210,0.8517,0.7874407582938387,2646.5672,-8e-05,162.89999999999998,58.04872037914693,1407.37,3981.35,0.2149714789784595,8622.545125111536,0.8402835144982742
field_46.7000_-120.7000,46.7,-120.7,2024,1,210,0.8567,0.7022161137440759,2364.0496000000003,0.0047066666666666,272.47,64.62028436018957,1126.34,3379.49,0.1439088098590178,8846.497366151094,0.847927829575034
field_46.7000_-120.7000,46.7,-120.7,2025,1,46,0.8325,0.8041595744680852,591.9208,-0.001706667,22.38,50.17106382978724,487.62,1181.9300000000003,0.3384197578391428,5183.044240840575,0.5219472683575714
field_44.9000_-123.0000,44.9,-123.0,2014,1,60,0.6062,0.5097245901639342,489.8671999999999,0.0059399999999999,280.84,85.2188524590164,95.25,1085.18,0.0531838611932275,5530.943828538629,0.5246629127302866
field_44.9000_-123.0000,44.9,-123.0,2015,1,60,0.602,0.5830032786885245,559.5824,-0.00125,211.22,84.05836065573769,48.51,1032.73,0.0519113786974828,5895.731574313669,0.5834155865769619
field_44.9000_-123.0000,44.9,-123.0,2016,1,208,0.7389,0.4994148325358852,1663.4856,0.0201933333333333,822.2900000000001,85.20861244019137,542.79,3271.88,0.0554283068305823,8174.690876886319,0.7411762729602307
field_44.9000_-123.0000,44.9,-123.0,2017,1,60,0.7035,0.6367311475409834,610.5383999999999,-0.004983333,336.32,86.02098360655735,69.06,996.8500000000004,0.0458672152647138,5398.892651693979,0.5641049247387615
field_44.9000_-123.0000,44.9,-123.0,2018,1,60,0.6219,0.5192032786885247,498.9704,0.0090733333333333,284.8399999999999,85.39081967213116,50.92,858.3399999999998,0.0432088461883006,5462.562870585898,0.5255404818884295
field_44.9000_-123.0000,44.9,-123.0,2019,1,60,0.616,0.5521049180327867,529.8239999999998,-0.00339,116.73,82.89754098360656,146.82,1243.2400000000002,0.0686528218220908,5407.606460212154,0.5258210727248999
field_44.9000_-123.0000,44.9,-123.0,2020,1,60,0.6489,0.5806852459016395,557.8160000000001,0.0058233333333333,263.17,84.26737704918033,72.35999999999999,1033.4,0.0529080372480516,5588.391049696979,0.5565311491433769
field_44.9000_-123.0000,44.9,-123.0,2021,1,46,0.7042,0.6084553191489361,447.8263999999999,-0.006176667,421.9,93.58872340425532,22.65,220.7,0.0151369785725064,4909.609286556173,0.5216521960492665
field_44.9000_-123.0000,44.9,-123.0,2022,1,30,0.7538,0.7182064516129029,345.1503999999999,0.0040866666666666,185.19,92.29451612903227,0.1600000000000001,182.53000000000003,0.0127190196670134,4464.5052670172,0.5268818612214987
field_44.9000_-123.0000,44.9,-123.0,2023,1,144,0.6316,0.464856551724138,1073.3816,0.0046133333333333,405.9,82.18158620689655,561.9599999999999,3027.11,0.0735490870947284,7113.192737078076,0.6338229808870453
field_44.9000_-123.0000,44.9,-123.0,2024,1,208,0.697,0.5093578947368421,1700.5016,-0.000803333,1024.11,85.49918660287081,499.13,3436.1,0.0502826690010149,9022.86627044326,0.8174367207587221
field_44.9000_-123.0000,44.9,-123.0,2025,1,60,0.6218,0.5491147540983607,527.3144000000001,-0.001633333,170.44,83.44918032786886,62.46,1151.9199999999998,0.0577587429902355,5195.745637798676,0.5102336299614458
field_36.8000_-119.8000,36.8,-119.8,2014,1,46,0.5801,0.5464829787234043,402.20720000000006,-0.00218,94.04,64.61702127659575,180.5,434.81,0.1622522876112871,4871.008635759444,0.450725900006651
field_36.8000_-119.8000,36.8,-119.8,2015,1,60,0.57,0.5464081967213115,524.6768,0.0019166666666666,72.24,44.691147540983614,647.99,969.11,0.3788777287109199,5100.072900642018,0.4048673574389432
field_36.8000_-119.8000,36.8,-119.8,2016,1,60,0.5784,0.5649081967213118,542.1936000000002,-0.000723333,109.25,68.72491803278687,332.7799999999999,1307.9800000000005,0.1604992772014691,5020.734747907713,0.470779686111797
field_36.8000_-119.8000,36.8,-119.8,2017,1,30,0.5916,0.552141935483871,264.8416,-0.001853333,280.03,79.77548387096776,7.34,243.13000000000005,0.0523010336455081,4760.903008718699,0.47665439222175304
field_36.8000_-119.8000,36.8,-119.8,2018,1,60,0.5565,0.5216999999999999,500.7391999999999,0.0002899999999999,159.35,64.78901639344262,337.13000000000005,1317.62,0.1803495035743079,5486.512150996448,0.48735056874813526
field_36.8000_-119.8000,36.8,-119.8,2019,1,30,0.5829,0.5563354838709677,267.348,0.0030499999999999,100.65,71.82064516129032,43.03,275.4,0.098676222545959,5137.125841279598,0.4958012836179299
field_36.8000_-119.8000,36.8,-119.8,2020,1,60,0.5462,0.5299803278688524,508.8487999999999,-0.000186667,33.98,50.91409836065574,650.94,1587.8699999999997,0.3382206383230314,5700.55855235661,0.4610391313728954
field_36.8000_-119.8000,36.8,-119.8,2021,1,60,0.5441,0.5298999999999999,508.5096,-0.001616667,4.609999999999999,39.509672131147546,666.5,1745.2099999999998,0.4219448280032248,5620.237221051496,0.4291737506362946
field_36.8000_-119.8000,36.8,-119.8,2022,1,60,0.5149,0.5102770491803279,489.8656,0.0001599999999999,19.81,42.07327868852459,599.3699999999999,1697.7500000000002,0.3826835464301711,5177.867139,0.39649390668122286
field_36.8000_-119.8000,36.8,-119.8,2023,1,30,0.5688,0.5627322580645161,270.18159999999995,0.0006966666666666,191.4,82.51645161290324,7.630000000000001,275.2800000000001,0.0464498401664931,4732.871330940719,0.4800920502505507
field_36.8000_-119.8000,36.8,-119.8,2024,1,30,0.5865,0.5299387096774194,254.10320000000004,-0.002656667,76.75999999999999,74.93741935483871,49.46,258.38,0.0866626310093652,4911.574799599651,0.4705049697293518
field_36.8000_-119.8000,36.8,-119.8,2025,1,60,0.51,0.5018098360655738,481.7392,-0.00028,109.21,67.13983606557376,274.11,1151.79,0.1557068992027233,5430.776402771122,0.48251923409747177
field_39.3000_-121.7000,39.3,-121.7,2014,1,210,0.8979,0.4518654028436019,1521.7704,0.0076833333333333,141.02,38.307345971563976,2901.07,4789.759999999999,0.4882754279665776,8230.20124523715,0.5978852385507799
field_39.3000_-121.7000,39.3,-121.7,2015,1,210,0.8798,0.4493687203791469,1513.4616,0.0103466666666666,73.23,37.7590047393365,2976.21,4989.64,0.4998541881471665,8696.292392904463,0.6324433031110458
field_39.3000_-121.7000,39.3,-121.7,2016,1,210,0.8164,0.4599066350710901,1550.4520000000002,0.00779,204.72,41.03061611374408,2760.98,4782.22,0.4531000645762674,8391.38044679147,0.624975353831821
field_39.3000_-121.7000,39.3,-121.7,2017,1,210,0.7543,0.48950663507109,1647.9544,0.00637,83.08,41.041800947867294,2869.37,5031.47,0.4637625857984622,8466.25475073213,0.6392932588234563
field_39.3000_-121.7000,39.3,-121.7,2018,1,60,0.5477,0.5262213114754098,505.1976,-0.000616667,124.83,68.82409836065573,83.69999999999997,731.55,0.1003233700349369,5424.880523609099,0.5079230312303782
field_39.3000_-121.7000,39.3,-121.7,2019,1,210,0.8447,0.5262109004739336,1774.6343999999997,0.0044766666666666,119.76,38.97331753554503,2686.61,4874.16,0.4619999447676376,8292.155819553209,0.6392173387412945
field_39.3000_-121.7000,39.3,-121.7,2020,1,208,0.8776,0.5846851674641149,1950.7672,0.00877,83.61999999999999,35.444354066985646,3077.34,5038.1,0.5315946375479803,7947.680624880801,0.6117624787964543
field_39.3000_-121.7000,39.3,-121.7,2021,1,210,0.8741,0.58290663507109,1962.0264,0.0073833333333333,187.49,30.39127962085308,3149.71,5280.41,0.5783912838316001,8282.45414139686,0.6250456380238901
field_39.3000_-121.7000,39.3,-121.7,2022,1,210,0.534,0.3935563981042653,1322.6935999999998,0.0042833333333333,85.85,39.88431279620853,2577.71,5118.7,0.4430602122511474,8220.485281359608,0.5884667260017655
field_39.3000_-121.7000,39.3,-121.7,2023,1,210,0.9191,0.6110654028436019,2059.2608,0.0079566666666666,77.62,44.03037914691943,2774.15,4942.890000000001,0.4318007618022955,8751.578704867783,0.718964127092158
field_39.3000_-121.7000,39.3,-121.7,2024,1,210,0.827,0.6145857819905214,2067.976,0.0056366666666666,79.14,35.528104265402845,3173.07,5127.76,0.5379604239003316,8625.493341326213,0.6779097588555427
field_39.3000_-121.7000,39.3,-121.7,2025,1,30,0.8438,0.8380967741935484,402.372,0.0,0.47,28.85548387096774,565.3499999999999,868.49,0.6696381956295526,4924.329061064825,0.41384813767976414
field_33.7000_-117.8000,33.7,-117.8,2014,1,60,0.3645,0.3478786885245902,334.05680000000007,0.00087,17.18,62.295901639344265,406.23,1431.99,0.2093772452297769,5510.639644990752,0.4145690543733157
field_33.7000_-117.8000,33.7,-117.8,2015,1,60,0.3859,0.3683262295081966,353.61919999999986,0.0008866666666666,32.31999999999999,67.26672131147541,430.1000000000001,1441.7099999999998,0.1860430773985487,5386.265789051796,0.4189420914102377
field_33.7000_-117.8000,33.7,-117.8,2016,1,30,0.3718,0.3638612903225807,174.61200000000002,0.0,63.45000000000001,65.96290322580646,118.38,340.77,0.156526726326743,4883.106828448366,0.384018203713415
field_33.7000_-117.8000,33.7,-117.8,2017,1,60,0.3652,0.3545081967213113,340.3879999999999,0.0005466666666666,16.25,69.08344262295083,402.84,1530.07,0.1711121637910955,5393.602858058993,0.4187810424553995
field_33.7000_-117.8000,33.7,-117.8,2018,1,60,0.3975,0.3625,347.94000000000005,-0.001583333,49.99,65.81524590163936,346.5,1355.0800000000002,0.1786760507927975,5382.465361044654,0.418619081633531
field_33.7000_-117.8000,33.7,-117.8,2019,1,30,0.3812,0.3657290322580647,175.47680000000008,-0.000726667,112.04,69.08193548387096,106.0,340.9999999999999,0.1375022740201179,4693.719498286955,0.3745965107183819
field_33.7000_-117.8000,33.7,-117.8,2020,1,30,0.4031,0.3588870967741934,172.05679999999995,-0.002076667,7.709999999999999,69.46451612903228,109.03,380.50000000000006,0.1375836968435656,4514.882518873375,0.35701379149839607
field_33.7000_-117.8000,33.7,-117.8,2021,1,60,0.3928,0.3573327868852459,343.03920000000005,0.0012533333333333,28.890000000000004,67.75786885245901,295.35,1396.24,0.1591950820747111,5147.609274532555,0.4028567568825175
field_33.7000_-117.8000,33.7,-117.8,2022,1,60,0.3765,0.3598163934426229,345.4312,0.0006666666666666,19.79,58.214754098360665,261.5,896.3399999999999,0.1985575518229866,5144.047079793298,0.3916944232229227
field_33.7000_-117.8000,33.7,-117.8,2023,1,60,0.3874,0.3760459016393443,361.0672,0.0006466666666666,17.04,61.48278688524591,598.93,1012.6,0.2544514450864462,5746.465146358901,0.43147964196513866
field_33.7000_-117.8000,33.7,-117.8,2024,1,46,0.387,0.3754340425531914,276.2256,0.0,221.56,74.07106382978722,132.12,553.39,0.1106963291987325,4576.636304545242,0.3765362569200954
field_33.7000_-117.8000,33.7,-117.8,2025,1,46,0.3954,0.3773914893617019,277.7407999999999,-0.001203333,3.01,60.90531914893617,535.0300000000001,1342.72,0.2786618942960615,5680.879681071807,0.4192429680015391
field_42.4000_-76.5000,42.4,-76.5,2014,1,207,0.8269,0.7316999999999999,2426.380800000001,-5.67e-05,661.83,77.52461538461537,1210.97,3571.3300000000004,0.1128062605522683,8175.637512767847,0.8123624965475109
field_42.4000_-76.5000,42.4,-76.5,2015,1,191,0.8565,0.7390890625000001,2261.7256,-0.00123,641.28,74.17822916666667,1368.24,3540.49,0.1427172860315393,8401.332672917155,0.8250744417118827
field_42.4000_-76.5000,42.4,-76.5,2016,1,210,0.8209,0.7028104265402844,2363.8496000000005,0.0032066666666666,558.8599999999999,71.11549763033175,1485.5800000000002,3931.27,0.1533196686762052,8665.931649891956,0.830229140114486
field_42.4000_-76.5000,42.4,-76.5,2017,1,210,0.8512,0.7341791469194314,2469.6104000000005,0.0022633333333333,755.33,78.40616113744076,1308.77,3521.01,0.1122497549770519,8570.195357589084,0.8464704668329454
field_42.4000_-76.5000,42.4,-76.5,2018,1,210,0.805,0.7256568720379147,2440.4288,0.0011166666666666,862.44,80.92270142180097,1471.24,3471.25,0.1001615437389096,9087.879990517278,0.8901525080452197
field_42.4000_-76.5000,42.4,-76.5,2019,1,207,0.8305,0.7375783653846153,2445.6792,0.0005166666666666,758.99,79.3626923076923,1294.04,3514.46,0.1082363950505424,8457.51923225063,0.8395434030415299
field_42.4000_-76.5000,42.4,-76.5,2020,1,210,0.8055,0.6999516587677724,2354.3664,0.0005033333333333,561.11,75.10009478672985,1394.53,3870.8399999999992,0.1275713011028503,8646.99830926369,0.8352832097863863
field_42.4000_-76.5000,42.4,-76.5,2021,1,207,0.8309,0.7505783653846154,2488.5,0.00076,919.7,80.406875,1427.61,3466.48,0.1062970990184294,8259.300105339975,0.8284902798731262
field_42.4000_-76.5000,42.4,-76.5,2022,1,210,0.8201,0.6892578199052133,2317.9616,0.00674,627.4000000000001,75.68184834123223,1350.78,3839.76,0.1205700106009897,8450.191460336653,0.816857828573034
field_42.4000_-76.5000,42.4,-76.5,2023,1,210,0.8304,0.7167881516587677,2410.9824,0.0020233333333333,697.43,76.93995260663507,1291.7000000000005,3722.88,0.1180532350418903,8550.860803825959,0.8364999228394446
field_42.4000_-76.5000,42.4,-76.5,2024,1,210,0.7893,0.6835265402843603,2299.1984,0.0023633333333333,693.71,78.0449289099526,1448.44,3679.95,0.1140470561697476,8193.337869339111,0.7951538920743616
field_42.4000_-76.5000,42.4,-76.5,2025,1,30,0.8053,0.7983999999999998,383.1959999999999,0.0,56.400000000000006,72.51741935483872,368.77,-335.71,0.200584422199098,4911.832813780874,0.5384254868967853
field_40.9000_-74.1000,40.9,-74.1,2014,1,192,0.4643,0.3767098445595855,1159.0168,-0.001413333,616.83,74.61512953367874,1577.5700000000002,3495.62,0.1521812023803772,8146.52096717149,0.6631390423482608
field_40.9000_-74.1000,40.9,-74.1,2015,1,60,0.4504,0.4214770491803277,404.3831999999999,-0.00136,253.44,77.21786885245902,589.45,1224.6999999999998,0.149322553032339,5153.700486225836,0.43071714697991104
field_40.9000_-74.1000,40.9,-74.1,2016,1,144,0.4435,0.359791724137931,829.4496,0.0038966666666666,375.82,68.6684827586207,1672.19,3006.16,0.2246901945065398,6756.054820772057,0.5186636452891928
field_40.9000_-74.1000,40.9,-74.1,2017,1,144,0.4737,0.3514972413793104,810.712,-0.000556667,488.12,76.6336551724138,1427.01,2775.48,0.1544305901736028,7413.967773798879,0.5916115491519642
field_40.9000_-74.1000,40.9,-74.1,2018,1,60,0.4364,0.4089311475409837,392.43360000000007,-0.001776667,362.55,78.80836065573772,824.92,1276.68,0.1661656127205946,5616.295562643208,0.45958257564125377
field_40.9000_-74.1000,40.9,-74.1,2019,1,176,0.4501,0.3720604519774012,1048.824,0.00304,669.63,77.1238418079096,1643.69,3226.47,0.1464952982348623,8039.629056490836,0.6541372213053045
field_40.9000_-74.1000,40.9,-74.1,2020,1,60,0.4526,0.4037049180327868,387.404,-0.002606667,200.08,75.40983606557377,750.9099999999999,1395.3,0.1828688524590163,5394.31019693291,0.4340189766753461
field_40.9000_-74.1000,40.9,-74.1,2021,1,176,0.6949,0.4042542372881356,1140.9384,-0.0023,908.76,80.28367231638417,1689.1,3112.62,0.1281037758530435,7573.962008476434,0.6329500112681117
field_40.9000_-74.1000,40.9,-74.1,2022,1,60,0.4253,0.4157918032786886,399.0496000000001,-0.00097,166.41,76.3111475409836,595.81,1323.1800000000003,0.1560888261399266,5206.760422711726,0.430963203195709
field_40.9000_-74.1000,40.9,-74.1,2023,1,160,0.5677,0.3815565217391304,977.8063999999998,-0.004643333,704.65,77.68229813664598,1526.15,3029.14,0.1447388447719351,7961.035390232181,0.6517017027726033
field_40.9000_-74.1000,40.9,-74.1,2024,1,208,0.4529,0.3811358851674641,1269.7816000000005,-0.001153333,525.26,73.6622009569378,1842.54,3774.47,0.1628516102042841,8098.901892679841,0.6576382417163495
field_40.9000_-74.1000,40.9,-74.1,2025,1,60,0.4514,0.425960655737705,408.6536000000001,-0.00244,237.11,80.13311475409834,580.9100000000001,158.3499999999998,0.129144524697662,5296.6396181598375,0.4504298793837047
field_39.5000_-77.3000,39.5,-77.3,2014,1,210,0.8735,0.7469345971563979,2512.5944,0.0027266666666666,706.1299999999999,75.48222748815165,1714.13,3953.25,0.1404035612781983,8295.834880066355,0.8199284358251999
field_39.5000_-77.3000,39.5,-77.3,2015,1,191,0.9012,0.7849786458333333,2402.2456,0.00445,656.95,72.43489583333333,1949.6,3638.57,0.1840736400462963,8261.810573891367,0.8184470963459484
field_39.5000_-77.3000,39.5,-77.3,2016,1,210,0.8824,0.7526872037914689,2530.8935999999994,0.0023666666666666,596.8900000000001,71.66654028436018,2061.29,3837.08,0.1858800287025599,8353.850004045093,0.8133248032753027
field_39.5000_-77.3000,39.5,-77.3,2017,1,210,0.8909,0.7515772511848342,2526.4192000000003,0.01078,741.2099999999999,74.55568720379146,1628.1,3734.54,0.1370121978953752,8866.202200428763,0.8704131024320958
field_39.5000_-77.3000,39.5,-77.3,2018,1,210,0.8987,0.8051601895734597,2707.9728,0.0013033333333333,1239.5500000000002,82.45066350710903,1972.2,3515.2900000000004,0.1106769837597237,8369.400022666365,0.8571377228504553
field_39.5000_-77.3000,39.5,-77.3,2019,1,210,0.8847,0.7318729857819906,2460.8304000000003,0.0070166666666666,764.0799999999999,77.71194312796209,1723.46,3843.48,0.1191235021959674,8072.650240761948,0.8019198765794127
field_39.5000_-77.3000,39.5,-77.3,2020,1,210,0.9081,0.7816317535545022,2628.4312,-0.000276667,605.53,71.7829383886256,1875.28,3892.15,0.1726670202376406,8507.696593096898,0.8411609044624057
field_39.5000_-77.3000,39.5,-77.3,2021,1,210,0.8721,0.7760251184834123,2609.0224,0.0018899999999999,639.26,73.18071090047393,1987.47,3384.51,0.1639891488645808,8820.819733185961,0.8678201776778801
field_39.5000_-77.3000,39.5,-77.3,2022,1,210,0.8701,0.7555137440758293,2540.2047999999995,0.0028566666666666,626.22,69.78161137440759,1935.74,3929.42,0.1824870825902382,8513.41518526704,0.8287624546538254
field_39.5000_-77.3000,39.5,-77.3,2023,1,210,0.8271,0.7686369668246444,2583.4536,0.0029766666666666,500.16,66.09156398104265,2013.61,3869.24,0.2188202977291614,8610.090932384039,0.8309376206117284
field_39.5000_-77.3000,39.5,-77.3,2024,1,210,0.8791,0.7733260663507108,2600.4984,0.0031833333333333,560.51,70.72492890995261,2122.2,3699.9,0.1930975364434761,8212.572911362202,0.8071914001626133
field_39.5000_-77.3000,39.5,-77.3,2025,1,60,0.8535,0.8315754098360655,798.1576,-0.001663333,322.38000000000005,77.08524590163931,687.5899999999999,215.56000000000023,0.1624806326256385,5433.693630911967,0.6061159401883727
field_38.0000_-81.1000,38.0,-81.1,2014,1,210,0.9318,0.720942654028436,2423.4352,0.0183499999999999,551.51,74.31360189573459,1605.86,3953.9,0.1378332933851441,8271.718029632535,0.8087997659838317
field_38.0000_-81.1000,38.0,-81.1,2015,1,207,0.9179,0.8055749999999999,2671.6304,-0.004716667,657.45,74.51985576923077,1841.66,3825.54,0.1583884965606508,8615.699737762685,0.8635809805115144
field_38.0000_-81.1000,38.0,-81.1,2016,1,210,0.9254,0.8107895734597156,2728.4336,0.0005199999999999,699.1099999999999,72.89284360189573,1965.61,4006.730000000001,0.1715292038296534,8755.893857114965,0.87334644759187
field_38.0000_-81.1000,38.0,-81.1,2017,1,210,0.9266,0.823945497630332,2770.5592000000006,0.0046933333333333,677.42,72.69383886255925,1877.1,3790.71,0.1694254552533261,8397.114453729411,0.8489736741285727
field_38.0000_-81.1000,38.0,-81.1,2018,1,207,0.9379,0.7824524038461538,2594.0664000000006,-0.00195,819.45,78.53879807692307,1992.6,3756.03,0.1361046038754314,8419.19311675615,0.8450397750321461
field_38.0000_-81.1000,38.0,-81.1,2019,1,210,0.93,0.832904739336493,2802.2824,0.00113,591.66,72.37156398104266,2089.51,4027.45,0.1816384169268435,8848.943146762595,0.8865044738685646
field_38.0000_-81.1000,38.0,-81.1,2020,1,210,0.9197,0.7577521327014217,2549.9703999999992,0.0007733333333333,744.95,77.70810426540287,1696.15,3827.48,0.1310217617087066,8527.318317792638,0.8462159127506843
field_38.0000_-81.1000,38.0,-81.1,2021,1,207,0.9356,0.8325596153846153,2760.8176000000003,0.0001999999999999,591.44,72.73124999999999,1902.19,3775.45,0.1723096580528846,8105.85322166031,0.8270244144229084
field_38.0000_-81.1000,38.0,-81.1,2022,1,210,0.9432,0.791634123222749,2662.728,0.00275,787.28,75.13805687203792,1760.9100000000003,3961.22,0.1467895468393192,8398.312270641736,0.8435790586192662
field_38.0000_-81.1000,38.0,-81.1,2023,1,210,0.937,0.8176777251184835,2750.8616,0.0010066666666666,608.8800000000001,70.94090047393364,1789.4499999999998,3889.1,0.1768285227068874,8729.018166449432,0.8721279766247518
field_38.0000_-81.1000,38.0,-81.1,2024,1,210,0.9427,0.7914568720379146,2661.6248,0.0041966666666666,540.3399999999999,70.20180094786728,1931.93,4099.65,0.1839419760951761,8458.541391116489,0.8374031271772647
field_38.0000_-81.1000,38.0,-81.1,2025,1,46,0.9197,0.907774468085106,668.2111999999997,0.0006233333333333,175.36999999999998,77.96489361702126,642.14,-4.63,0.1738022922891204,5127.283026739702,0.6060658723283244
field_41.6000_-71.9000,41.6,-71.9,2014,1,210,0.9184,0.7760421800947868,2609.9496,0.0029233333333333,613.1800000000001,76.7959241706161,1421.96,4119.83,0.1195834694638485,8264.983414361728,0.8346616439289468
field_41.6000_-71.9000,41.6,-71.9,2015,1,191,0.9374,0.8421921874999999,2577.362399999999,0.0008633333333333,486.23,76.59494791666667,1607.31,3849.49,0.1410650120026765,8140.173234890636,0.8429306595743695
field_41.6000_-71.9000,41.6,-71.9,2016,1,210,0.9081,0.7652895734597155,2573.5832,0.0054599999999999,500.75,75.04540284360189,1590.2299999999998,4188.27,0.1382902563554277,8490.491458812447,0.8438213100709396
field_41.6000_-71.9000,41.6,-71.9,2017,1,207,0.8593,0.7311923076923077,2424.8384000000005,-0.003616667,713.72,79.26778846153846,1566.72,3744.6,0.1200272116694403,8845.567453150137,0.8660319866197318
field_41.6000_-71.9000,41.6,-71.9,2018,1,207,0.9143,0.8208903846153847,2722.1312,0.0002133333333333,797.9000000000001,81.12903846153846,1628.44,3727.57,0.1083791982433432,8267.613278697903,0.8552952430383229
field_41.6000_-71.9000,41.6,-71.9,2019,1,210,0.919,0.7749819905213269,2608.9208,0.00049,811.5900000000001,79.34582938388625,1542.72,3774.51,0.1171535228626191,8908.066093723792,0.8887709910062844
field_41.6000_-71.9000,41.6,-71.9,2020,1,207,0.926,0.7820802884615385,2594.7224,0.00121,556.4300000000001,75.53980769230769,1643.59,3917.230000000001,0.141286225866001,8635.049621571266,0.8613967091838632
field_41.6000_-71.9000,41.6,-71.9,2021,1,210,0.9338,0.8333080568720378,2801.9104,0.0012733333333333,885.02,79.60810426540283,1663.64,3558.37,0.1187697457065205,8447.88791077311,0.8719766375629517
field_41.6000_-71.9000,41.6,-71.9,2022,1,191,0.9325,0.8344869791666666,2553.143199999999,0.0002166666666666,572.33,75.13427083333333,1624.14,3844.55,0.1510994524793837,8080.587436498313,0.8320072318311045
field_41.6000_-71.9000,41.6,-71.9,2023,1,191,0.9395,0.8205588541666667,2510.652,0.00238,804.3,80.33234374999999,1510.42,3708.64,0.1162652133409288,8471.669911364548,0.8698694220330294
field_41.6000_-71.9000,41.6,-71.9,2024,1,207,0.9292,0.7997788461538461,2653.2000000000003,0.0012233333333333,599.54,79.35730769230769,1594.2400000000002,3865.16,0.1198513392135108,8704.560849829166,0.8803700857099559
field_41.6000_-71.9000,41.6,-71.9,2025,1,60,0.9059,0.8892475409836065,853.776,0.00042,136.64999999999998,80.39540983606557,662.5799999999999,286.0800000000001,0.136330105742184,5479.736141271898,0.6397401492877857
field_44.0000_-72.7000,44.0,-72.7,2014,1,210,0.9393,0.7867635071090049,2646.5296,0.0031766666666666,683.3399999999999,83.07516587677725,914.3,3494.34,0.0725658278969475,8271.57340884709,0.853394590777876
field_44.0000_-72.7000,44.0,-72.7,2015,1,191,0.99,0.8402125000000001,2571.1936,0.0006766666666666,641.06,81.1846875,999.14,3450.05,0.0893273293674045,7652.991939322505,0.8169543976016935
field_44.0000_-72.7000,44.0,-72.7,2016,1,210,0.9297,0.798234123222749,2685.6856000000007,0.0019133333333333,546.97,80.33601895734596,1033.66,3783.22,0.0863590479923333,8468.324448990083,0.8700730751090298
field_44.0000_-72.7000,44.0,-72.7,2017,1,210,0.9474,0.7828834123222749,2634.7376000000004,0.0013533333333333,777.71,83.21165876777253,973.99,3420.08,0.0755401094225196,8556.637149794504,0.8748679752489708
field_44.0000_-72.7000,44.0,-72.7,2018,1,191,0.9207,0.8092213541666666,2477.6232,-0.000233333,627.25,82.96942708333334,1083.48,3384.25,0.0822609195538555,8148.684896395598,0.8487474419376844
field_44.0000_-72.7000,44.0,-72.7,2019,1,207,0.919,0.7665658653846154,2543.4631999999992,-0.003093333,789.6200000000001,82.94168269230771,921.38,3461.65,0.0756517236663276,8302.771364472119,0.8473983949223829
field_44.0000_-72.7000,44.0,-72.7,2020,1,175,0.9402,0.8158715909090909,2286.744,0.00062,387.76,79.73624999999998,1005.8,3332.99,0.0955681433712121,7443.759277299607,0.788328220413334
field_44.0000_-72.7000,44.0,-72.7,2021,1,210,0.9454,0.7963857819905212,2679.1952,0.0026133333333333,615.08,81.07360189573461,1065.5,3506.08,0.0843193460187326,8222.478919204115,0.849421196375687
field_44.0000_-72.7000,44.0,-72.7,2022,1,210,0.9298,0.7871440758293836,2648.8232,0.0003699999999999,579.02,79.72549763033176,1051.16,3549.84,0.0939769627217118,8594.472087096283,0.8741212076047165
field_44.0000_-72.7000,44.0,-72.7,2023,1,210,0.9244,0.7859995260663508,2644.416,0.00107,865.71,82.84559241706162,1016.24,3454.2200000000003,0.077863395316068,8370.293370166584,0.8597711657628256
field_44.0000_-72.7000,44.0,-72.7,2024,1,210,0.9031,0.7459545023696684,2510.46,0.0096333333333333,746.58,83.06815165876776,1116.84,3596.9300000000003,0.0754900974835845,8441.611206800942,0.8512216529574943
field_44.0000_-72.7000,44.0,-72.7,2025,1,30,0.9232,0.9121451612903227,437.7720000000001,0.0,60.58,79.34387096774194,312.12000000000006,-356.65,0.1381783977800901,5326.29631636872,0.6350591292340526
